UserID,Birthday,IsSubscribed,SubscribeDate,GenderFinal,IsVIP,HasUsedWishlist,IsUsingMultipleDevices,SK_GeoCountry
4126166,,Yes,2014-05-26 01:25:57.813,Women,Not VIP,No,No,216
4144467,1936-02-21,No,,Women,Not VIP,Yes,No,29
4144114,,No,,Women,Not VIP,No,No,29
2079485,,Yes,2012-05-29 19:44:49.540,N/D,Not VIP,No,No,101
4254969,1985-12-30,No,,Men,Not VIP,Yes,No,29
1434107,,Yes,2012-02-28 15:40:32.187,Women,Not VIP,No,No,29
1434909,1976-07-23,Yes,2012-02-28 15:40:32.187,Women,Not VIP,No,No,37
4141285,,No,,Men,Not VIP,No,No,216
4258338,,No,,Women,Not VIP,No,No,216
1437887,1973-09-08,Yes,2012-02-28 15:40:32.187,Women,Not VIP,Yes,Yes,29
1443269,1988-02-25,Yes,2012-03-01 16:12:17.037,Women,Not VIP,Yes,No,216
4255364,,No,,N/D,Not VIP,Yes,No,29
1432977,,Yes,2012-02-28 15:40:32.187,N/D,Not VIP,Yes,No,216
1436018,,Yes,2012-02-28 15:40:32.187,N/D,Not VIP,No,No,216
1436389,,Yes,2012-02-28 15:40:32.187,N/D,Not VIP,No,Yes,216
2039268,,Yes,2012-05-23 15:30:11.823,Men,Not VIP,No,No,93
2322540,1982-02-07,Yes,2012-06-26 15:47:33.750,Women,Not VIP,No,No,29
4830658,,No,,Women,Not VIP,No,No,55
4821611,,No,,Women,Not VIP,Yes,No,13
169929,,Yes,2010-06-28 14:18:36.020,Men,Not VIP,Yes,Yes,13
391396,,Yes,2009-11-25 19:11:45.357,Men,Not VIP,Yes,No,29
391685,,Yes,2011-05-24 18:30:27.677,Men,Not VIP,Yes,No,70
2343764,,Yes,2012-06-26 15:47:33.750,N/D,Not VIP,Yes,No,216
4855293,,No,,N/D,Not VIP,Yes,Yes,215
4841057,,No,,N/D,Not VIP,No,No,103
1448004,,Yes,2012-02-28 15:40:35.527,N/D,Not VIP,No,No,216
1452048,1985-05-30,Yes,2012-03-01 16:12:17.037,Men,Not VIP,No,No,29
1472462,,Yes,2012-03-07 15:37:40.700,N/D,Not VIP,No,No,216
1483570,,Yes,2012-02-21 20:25:44.510,N/D,Not VIP,No,No,70
2064864,,Yes,2012-05-29 19:44:49.540,N/D,Not VIP,No,No,597577
1423344,,Yes,2012-02-28 15:40:32.187,Women,Not VIP,Yes,No,215
1470518,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,216
1476032,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,216
1475617,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,216
1480154,1982-03-20,Yes,2012-03-07 15:37:40.700,Men,Not VIP,Yes,No,37
1477001,,No,2012-03-07 15:37:40.700,N/D,Not VIP,No,No,216
1477637,,Yes,2012-03-07 15:37:40.700,Men,Not VIP,No,No,216
1481188,,Yes,2012-03-07 15:37:40.700,N/D,Not VIP,Yes,No,216
1486611,1951-03-31,Yes,2012-03-07 15:37:40.700,Men,Not VIP,No,No,216
1469310,,Yes,2012-02-21 20:25:44.510,Women,Not VIP,Yes,No,216
1486390,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,216
1486671,,Yes,2012-03-07 15:37:40.700,N/D,Not VIP,Yes,No,198
1494307,,Yes,2012-03-07 15:37:40.700,Men,Not VIP,No,No,13
4851055,,Yes,2012-12-30 21:06:13.727,Women,Not VIP,No,No,55
481708,,Yes,2011-08-08 18:52:05.723,Women,Not VIP,Yes,No,29
2083049,,Yes,2012-05-29 19:44:49.540,Women,Not VIP,No,No,182
2090033,,Yes,2012-05-31 15:11:26.670,N/D,Not VIP,No,No,13
1624021,,Yes,2012-03-27 15:19:20.043,Men,Not VIP,Yes,No,214
1648444,,Yes,2012-04-03 16:06:52.140,Men,Not VIP,Yes,No,13
1650314,,Yes,2012-01-04 16:49:53.117,N/D,Not VIP,Yes,No,197
1437957,,Yes,2012-02-28 15:40:32.187,N/D,Not VIP,No,No,216
1660370,,Yes,2012-04-03 16:06:52.140,Men,Not VIP,Yes,Yes,181
2094755,,Yes,2012-05-31 15:11:26.670,Men,Not VIP,No,No,197
1647850,,Yes,2012-03-29 15:15:07.637,N/D,Not VIP,No,No,103
1654320,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,Yes,Yes,103
769356,,Yes,2011-11-15 20:23:26.653,Men,Not VIP,Yes,No,21
1654329,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,215
2104450,,Yes,2012-05-31 15:11:27.327,N/D,Not VIP,Yes,No,13
1578887,,Yes,2012-03-20 14:45:22.637,Women,Not VIP,No,No,98
3008973,,Yes,2015-05-26 23:46:21.910,Women,Not VIP,No,No,216
1459302,,No,,Women,Not VIP,No,No,216
1531571,,Yes,2012-03-13 14:38:51.833,Men,Not VIP,No,No,215
2151542,,Yes,2012-06-07 00:05:08.710,Men,Not VIP,No,No,131
2118829,1971-01-18,No,,Men,Not VIP,Yes,Yes,13
1450006,,Yes,2012-03-01 16:12:17.037,N/D,Not VIP,Yes,No,216
1462107,,Yes,2012-03-07 15:37:40.700,Men,Not VIP,No,No,216
2113271,,Yes,2012-06-05 14:56:30.743,Men,Not VIP,No,No,14
1513970,,Yes,2012-03-09 16:05:42.620,Women,Not VIP,No,No,14
1514608,,Yes,2012-03-13 14:38:51.833,N/D,Not VIP,No,No,197
1456707,,Yes,2012-03-01 20:23:06.730,Women,Not VIP,No,No,29
1465680,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,216
1664619,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,13
1463164,,Yes,2012-01-24 21:26:00.850,N/D,Not VIP,No,No,29
1380704,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,215
1456428,,Yes,2012-03-07 15:37:40.700,Men,Not VIP,No,No,216
2046952,,Yes,2012-05-24 15:24:30.827,N/D,Not VIP,Yes,No,109
2056093,,Yes,2012-05-25 12:36:56.040,N/D,Not VIP,No,No,101
1471574,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,Yes,Yes,215
1477224,,Yes,2012-03-07 15:37:40.700,Men,Not VIP,No,No,215
1487631,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,13
1678898,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,197
1525678,,Yes,2012-03-13 14:38:51.833,Women,Not VIP,No,No,13
1667015,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,No,No,344835
1675312,,Yes,2012-04-03 16:06:52.140,Men,Not VIP,Yes,No,165
1488336,,Yes,2012-03-07 15:37:40.700,Men,Not VIP,No,No,70
2131736,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,No,No,215
1490744,,Yes,2012-03-06 19:59:44.940,Men,Not VIP,No,No,216
2141029,,Yes,2012-06-06 18:48:50.010,N/D,Not VIP,No,No,93
1493178,,Yes,2012-03-07 15:18:58.970,Women,Not VIP,Yes,No,216
1493459,,Yes,2012-03-07 04:27:09.740,Women,Not VIP,No,No,216
4126869,,No,,Men,Not VIP,No,No,70
4134204,,No,,Men,Not VIP,No,No,70
4139920,1977-10-19,Yes,2014-03-07 20:15:19.510,Women,Not VIP,Yes,No,29
4143466,,No,,Women,Not VIP,No,No,70
4247033,,No,,N/D,Not VIP,No,No,216
1503127,,Yes,2012-03-08 02:51:54.560,Men,Not VIP,Yes,No,216
1494661,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,216
1501066,,Yes,2012-03-09 16:05:42.620,N/D,Not VIP,No,No,29
1487740,,Yes,2012-03-06 11:50:11.667,Women,Not VIP,No,No,77
1494282,,Yes,2012-03-07 15:37:40.700,Men,Not VIP,Yes,No,37
1498126,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,Yes,Yes,29
1490136,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,216
1529596,,Yes,2012-03-13 14:38:51.833,Women,Not VIP,Yes,No,13
1540619,,Yes,2012-03-15 18:23:32.587,N/D,Not VIP,No,No,93
1526539,1990-02-04,Yes,2012-03-13 14:38:51.833,Women,Not VIP,Yes,No,113
1473697,,Yes,2011-11-08 20:05:18.307,Women,Not VIP,Yes,No,216
1530586,,Yes,2012-03-13 14:38:51.833,Women,Not VIP,No,No,13
1681141,,Yes,2012-04-05 19:45:20.320,Women,Not VIP,No,No,77
2154887,,Yes,2012-06-07 15:17:22.810,N/D,Not VIP,No,No,21
1557985,,Yes,2012-03-20 14:45:22.637,Men,Not VIP,No,No,106
1429592,,Yes,2012-02-28 15:40:32.187,N/D,Not VIP,Yes,No,216
1439839,,Yes,2012-02-28 15:40:32.187,Women,Not VIP,Yes,Yes,216
1444319,,Yes,2012-03-01 16:12:17.037,N/D,Not VIP,No,No,216
1444985,,Yes,2012-03-01 16:12:17.037,Women,Not VIP,No,No,29
1698325,,Yes,2012-04-06 17:55:35.657,N/D,Not VIP,Yes,No,13
2180899,,Yes,2012-06-12 18:29:36.647,N/D,Not VIP,No,No,215
1587522,,Yes,2012-03-22 15:05:00.330,N/D,Not VIP,No,No,164
1594031,,Yes,2012-03-22 15:05:00.330,Women,Not VIP,Yes,Yes,215
1505393,,Yes,2012-03-09 16:05:42.620,N/D,Not VIP,Yes,No,216
1501629,,Yes,2012-03-09 16:05:42.620,N/D,Not VIP,Yes,No,216
828389,,Yes,2011-11-28 22:26:17.513,Men,Not VIP,No,No,344835
1590963,,Yes,2012-03-22 15:05:00.330,Women,Not VIP,No,No,77
1588093,1986-05-19,Yes,2012-03-20 14:45:22.910,Women,Not VIP,No,No,793456
2196344,,Yes,2012-06-12 18:29:36.647,Women,Not VIP,No,No,215
1500526,,Yes,2012-02-21 20:25:44.510,Women,Not VIP,No,No,216
1503609,,Yes,2012-03-09 16:05:42.620,N/D,Not VIP,No,No,216
395611,,Yes,2011-05-31 22:22:12.653,Women,Not VIP,Yes,No,216
492666,,Yes,2011-03-29 09:24:52.490,Women,Not VIP,Yes,No,216
1566422,1965-08-01,Yes,2012-03-20 14:45:22.637,Women,Not VIP,Yes,Yes,215
1445068,,Yes,2012-02-29 03:09:35.173,Men,Not VIP,No,No,216
1446859,,Yes,2010-09-07 23:33:49.550,Women,Not VIP,No,No,216
1455432,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,216
1697752,1993-10-14,Yes,2011-12-13 19:08:32.947,Women,Not VIP,Yes,No,197
1717022,,Yes,2012-04-13 17:47:38.020,N/D,Not VIP,No,No,216
1722955,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,13
2062245,,Yes,2012-05-29 19:44:49.540,N/D,Not VIP,No,No,215
1572007,,Yes,2012-03-20 14:45:22.637,Women,Not VIP,No,No,77
2172926,,Yes,2012-06-12 18:29:36.647,Men,Not VIP,Yes,No,215
1581240,1980-07-13,No,,Men,Not VIP,No,Yes,215
2098362,,Yes,2012-05-31 15:11:26.670,Men,Not VIP,No,No,103
1659673,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,Yes,No,13
1701716,1980-10-08,Yes,2012-04-05 17:56:12.673,Women,Not VIP,Yes,Yes,181
1576845,1972-12-01,Yes,2012-03-20 14:45:22.637,Men,Not VIP,Yes,Yes,110
1589611,,Yes,2012-03-22 15:05:00.330,Women,Not VIP,No,No,198
1576174,,Yes,2012-03-20 14:45:22.637,Women,Not VIP,No,No,103
2178853,,Yes,2012-06-12 18:29:36.647,N/D,Not VIP,No,No,13
515162,,Yes,2011-08-26 00:21:08.730,N/D,Not VIP,No,No,216
1713337,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,77
1713758,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,Yes,No,165
508098,,Yes,2011-07-21 22:18:25.503,Women,Not VIP,Yes,No,216
1705073,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,103
2187247,,Yes,2012-06-12 18:29:36.647,N/D,Not VIP,No,No,215
2192527,,Yes,2012-06-12 18:29:36.647,Women,Not VIP,No,No,13
1584254,,Yes,2012-03-20 14:45:22.637,Men,Not VIP,Yes,No,13
2190718,,Yes,2012-06-12 18:29:36.647,N/D,Not VIP,No,No,13
2106099,,Yes,2010-08-25 14:36:09.190,N/D,Not VIP,Yes,Yes,13
497062,,Yes,2011-08-18 20:32:13.700,Women,Not VIP,No,No,29
4275212,,No,,Women,Not VIP,No,No,216
4321875,,No,,N/D,Not VIP,No,No,216
4322443,,No,,N/D,Not VIP,No,No,216
4271773,,Yes,2014-04-16 17:37:05.097,Women,Not VIP,No,No,29
4288086,,No,,Women,Not VIP,No,No,29
4309299,,No,,Women,Not VIP,No,No,216
529337,,Yes,2011-08-30 20:56:14.933,Women,Not VIP,No,No,29
4313946,,Yes,2013-10-15 22:10:03.840,N/D,Not VIP,No,No,29
4322534,,Yes,2015-03-21 05:44:51.080,N/D,Not VIP,No,No,216
4324740,,No,,N/D,Not VIP,Yes,No,29
4330692,,No,,Women,Not VIP,No,No,216
1517776,,Yes,2012-03-13 14:38:51.833,Women,VIP,No,Yes,216
866792,,Yes,2011-11-17 21:09:42.350,Men,Not VIP,Yes,Yes,181
4323686,,No,,N/D,Not VIP,No,Yes,216
1717614,,Yes,2012-04-09 10:02:05.967,N/D,Not VIP,No,No,103
1514802,,Yes,2012-03-13 14:38:51.833,Women,Not VIP,No,No,29
1516074,,No,2012-03-13 14:38:51.833,N/D,Not VIP,No,No,216
1516773,,Yes,2012-03-13 14:38:51.833,Women,Not VIP,Yes,No,216
1514991,,Yes,2012-03-13 14:38:51.833,N/D,Not VIP,No,No,216
1515123,,Yes,2012-03-09 17:57:57.713,N/D,Not VIP,No,No,216
1516761,,Yes,2012-03-13 14:38:51.833,N/D,Not VIP,No,No,216
1518376,,Yes,2012-03-13 14:38:51.833,N/D,Not VIP,No,No,70
1618055,,Yes,2011-07-08 00:09:49.893,Women,Not VIP,Yes,Yes,21
1606633,,Yes,2012-03-27 15:19:20.043,N/D,Not VIP,No,No,215
1728574,,Yes,2012-04-13 17:47:38.020,Men,Not VIP,No,No,21
3865928,,No,,Women,Not VIP,No,No,216
1643502,1965-01-01,Yes,2012-03-28 21:41:17.870,Women,Not VIP,Yes,No,101
1637465,,Yes,2009-10-26 17:13:26.897,N/D,Not VIP,No,No,13
3846891,,Yes,2012-11-04 20:52:22.410,Men,Not VIP,No,No,29
3875110,,No,,N/D,Not VIP,No,No,216
1636172,,Yes,2012-03-29 15:15:07.637,Men,Not VIP,No,No,80
906593,1984-09-10,Yes,2011-12-11 01:23:54.353,Men,Not VIP,Yes,No,109
1732765,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,Yes,Yes,13
3879769,,No,,Women,Not VIP,Yes,No,29
1526831,,Yes,2012-03-13 14:38:51.833,Men,Not VIP,No,No,216
1537896,,Yes,2012-03-13 14:38:51.833,N/D,Not VIP,Yes,No,216
4282259,,Yes,2012-11-29 16:14:54.690,Women,Not VIP,Yes,No,216
4289400,,No,,Women,Not VIP,No,No,216
4292673,,No,,Men,Not VIP,No,No,216
4297221,,No,,Men,Not VIP,No,No,216
4281635,,Yes,2013-04-18 15:53:22.230,Men,Not VIP,No,No,37
4293499,,No,,Women,Not VIP,No,No,216
4300505,,No,,Women,Not VIP,No,No,216
4297951,,No,,Men,Not VIP,No,No,216
2427591,,Yes,2012-07-05 15:03:06.920,N/D,Not VIP,Yes,No,216
1541403,1987-12-22,No,,Women,Not VIP,Yes,No,29
2426057,,Yes,2012-02-21 20:25:44.510,Men,Not VIP,No,No,70
2427644,,Yes,2012-07-05 15:03:06.920,Women,Not VIP,Yes,No,216
2193069,,Yes,2012-06-12 18:29:36.647,Women,Not VIP,Yes,No,80
1587094,,Yes,2012-03-22 15:05:00.330,Women,Not VIP,No,No,153
4319028,,Yes,2015-05-11 13:25:50.723,N/D,Not VIP,Yes,Yes,216
4332566,,Yes,2014-02-08 20:52:24.503,Women,Not VIP,Yes,No,216
3778112,,Yes,2014-04-25 16:30:27.117,Women,Not VIP,No,Yes,37
3794075,,Yes,2014-08-13 10:46:44.643,Women,Not VIP,Yes,No,216
3797819,,No,,N/D,Not VIP,No,No,37
4293206,,No,,N/D,Not VIP,No,No,216
1509333,,Yes,2012-03-09 16:05:42.620,N/D,Not VIP,No,No,216
1516595,,Yes,2011-12-13 19:08:32.947,N/D,Not VIP,Yes,No,70
4300707,,No,,N/D,Not VIP,No,No,216
4319391,,No,,N/D,Not VIP,No,No,70
4321106,,No,,Men,Not VIP,No,No,216
3781244,,No,,Women,Not VIP,No,No,216
3782830,,Yes,2015-02-10 20:56:07.350,Women,VIP New,Yes,Yes,216
4329999,1974-04-10,Yes,2010-08-12 16:04:50.580,Women,VIP,Yes,Yes,216
4333376,,No,,N/D,Not VIP,No,No,29
1517567,,Yes,2012-03-07 15:37:42.147,Women,Not VIP,No,No,216
4333816,,Yes,2012-12-03 20:55:23.390,N/D,Not VIP,Yes,Yes,216
3788054,,No,,N/D,Not VIP,No,No,70
3796308,,No,,Men,Not VIP,Yes,No,216
3798480,,No,,N/D,Not VIP,No,No,216
3804498,,No,,Women,Not VIP,No,No,29
4332324,,No,,Men,Not VIP,No,No,216
4335750,1986-11-29,No,,Men,Not VIP,No,No,37
3780462,1972-01-22,Yes,2012-10-13 00:43:25.910,Women,Not VIP,No,No,216
3813464,,Yes,2012-07-24 19:29:31.130,N/D,Not VIP,Yes,No,216
3818168,,No,,Women,Not VIP,No,No,216
3819212,,No,,N/D,Not VIP,No,No,70
3843997,,No,,N/D,Not VIP,No,No,37
3823011,,No,,N/D,Not VIP,No,No,216
3831936,,No,,Men,Not VIP,No,No,70
3835219,,No,,Women,Not VIP,Yes,No,216
3844764,,Yes,2012-09-30 15:08:31.210,N/D,Not VIP,Yes,No,29
1725404,,Yes,2012-04-13 17:47:38.020,Men,Not VIP,Yes,No,93
1618361,,Yes,2011-04-20 14:28:56.067,N/D,Not VIP,No,No,215
1623058,,Yes,2012-03-27 15:19:20.043,N/D,Not VIP,Yes,No,13
1632903,2001-01-01,Yes,2012-03-29 15:15:07.637,Women,Not VIP,No,No,215
3463595,1968-07-27,Yes,2015-07-08 19:45:24.670,Women,Not VIP,No,Yes,70
3473569,,No,,N/D,Not VIP,No,No,216
3475592,,No,,N/D,Not VIP,No,No,37
3474914,,No,,Women,Not VIP,No,No,29
3463038,,No,,Men,Not VIP,No,No,37
3481241,,No,,N/D,Not VIP,No,No,216
2402789,1978-10-31,Yes,2012-07-03 15:23:23.887,Men,Not VIP,Yes,No,70
2405672,,Yes,2012-07-03 15:23:23.887,Women,Not VIP,Yes,No,216
2405783,,Yes,2012-07-03 15:23:23.887,N/D,Not VIP,Yes,No,70
2416461,,No,2012-07-05 15:03:06.920,Men,Not VIP,No,No,216
2416611,,Yes,2012-07-05 15:03:06.920,N/D,Not VIP,Yes,No,216
1528730,,Yes,2012-03-13 14:38:51.833,N/D,Not VIP,No,No,216
1528955,,Yes,2012-03-13 14:38:51.833,Men,Not VIP,No,No,216
3482280,,Yes,2012-10-10 06:14:06.050,Women,Not VIP,Yes,No,216
3480983,,Yes,2012-12-19 12:39:50.460,Women,Not VIP,No,No,216
3481651,,No,,Men,Not VIP,No,No,216
3486797,,Yes,2012-09-03 05:55:26.340,Men,Not VIP,Yes,No,29
1750605,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,No,No,215
1750807,1991-09-10,Yes,2012-04-16 18:11:48.463,Women,Not VIP,Yes,No,181
1522722,,Yes,2012-03-13 14:38:51.833,N/D,Not VIP,No,No,216
1527937,,Yes,2012-03-13 14:38:51.833,N/D,Not VIP,Yes,No,216
3482529,,No,,N/D,Not VIP,No,No,37
512380,,Yes,2010-06-02 10:21:46.183,N/D,Not VIP,No,No,216
2389244,,Yes,2012-07-03 15:23:23.887,Men,Not VIP,No,No,216
2399083,,Yes,2012-07-03 15:23:23.887,Women,Not VIP,Yes,No,216
2390667,,Yes,2012-07-03 15:23:23.887,N/D,Not VIP,No,No,70
2405280,,Yes,2012-07-03 15:23:23.887,Women,Not VIP,No,No,216
2393593,,Yes,2012-07-03 15:23:23.887,N/D,Not VIP,No,No,216
945626,,Yes,2011-12-19 22:24:32.227,N/D,Not VIP,No,No,77
2397003,,Yes,2012-07-03 15:23:23.887,Women,Not VIP,No,No,216
2397153,,Yes,2012-07-03 15:23:23.887,N/D,Not VIP,No,No,216
11002,,Unknown,,Unknown,Not VIP,No,No,1
3815769,,Yes,2014-12-12 14:31:19.057,Women,Not VIP,Yes,No,29
3845038,,Yes,2014-12-13 20:42:25.027,Women,VIP New,Yes,Yes,37
3465545,,Yes,2012-10-09 02:35:23.723,Women,Not VIP,No,No,146
3467249,,No,,Women,Not VIP,No,No,216
3473542,,Yes,2012-09-16 04:05:42.160,N/D,Not VIP,No,No,29
3475548,,No,,Women,Not VIP,No,No,216
3478060,,No,,Women,Not VIP,No,No,216
3472467,,No,,Women,Not VIP,No,No,216
1755246,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,No,No,215
1690255,,Yes,2012-04-05 19:45:20.320,Men,Not VIP,No,No,215
1694274,,Yes,2012-04-05 19:45:20.320,N/D,Not VIP,No,No,215
1680408,,Yes,2012-04-03 16:06:52.140,N/D,Not VIP,No,No,215
1681943,,Yes,2012-04-05 19:45:20.320,N/D,Not VIP,No,No,104769
2419917,,Yes,2012-07-05 15:03:06.920,Women,Not VIP,No,No,216
2422040,,Yes,2012-01-30 15:53:04.797,N/D,Not VIP,No,No,29
1775132,,Yes,2012-04-17 15:38:41.460,Women,Not VIP,No,No,77
4283365,,No,,N/D,Not VIP,No,No,216
4314768,,No,,Women,Not VIP,No,No,37
4330610,,Yes,2012-10-24 23:16:25.713,Women,Not VIP,No,No,29
2420102,,Yes,2012-07-05 15:03:06.920,N/D,Not VIP,Yes,No,70
2420216,1960-11-01,Yes,2012-02-21 20:25:44.510,Women,VIP New,Yes,No,216
2422624,,Yes,2012-07-05 15:03:06.920,Men,Not VIP,No,No,70
927076,,Yes,2011-12-15 23:18:38.073,Women,Not VIP,Yes,No,181
1699941,,Yes,2012-04-06 17:55:35.657,Women,Not VIP,No,No,177
1786986,,Yes,2012-04-19 15:43:30.457,N/D,Not VIP,No,No,13
1010660,1971-01-17,Yes,2011-12-29 19:30:14.583,Men,Not VIP,Yes,No,14
2418710,,Yes,2012-06-12 18:29:37.213,Men,Not VIP,No,No,216
3867746,,No,,Men,Not VIP,No,No,216
908352,,Yes,2011-12-13 19:08:32.320,Women,Not VIP,No,No,119
1756245,,Yes,2012-04-16 18:11:48.463,Men,Not VIP,No,No,215
2405130,,Yes,2011-03-29 09:24:52.490,Women,Not VIP,Yes,Yes,29
1513558,,Yes,2012-03-09 16:05:42.620,Women,Not VIP,No,No,216
3849928,,Yes,2012-06-22 03:50:08.073,Women,Not VIP,Yes,No,29
1723697,,Yes,2012-04-13 17:47:38.020,N/D,Not VIP,Yes,No,181
575391,,Yes,2011-09-20 19:59:13.237,Women,Not VIP,Yes,No,70
1726277,1986-07-02,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,55
1653825,,Yes,2012-04-03 16:06:52.140,N/D,Not VIP,No,No,80
1653859,1982-04-24,Yes,2012-04-03 16:06:52.140,Men,Not VIP,Yes,Yes,77
1533378,,Yes,2012-03-13 14:38:51.833,Women,Not VIP,No,No,216
1768241,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,Yes,No,146
3797218,,No,,Women,Not VIP,No,No,216
3808207,,No,,N/D,Not VIP,No,No,216
1678937,,Yes,2012-04-03 16:06:52.140,N/D,Not VIP,No,No,104768
2378126,,Yes,2012-07-03 15:23:23.887,N/D,Not VIP,No,No,216
1764358,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,No,No,215
4331931,,Yes,2012-12-01 18:04:07.307,Men,Not VIP,No,No,216
1797395,,Yes,2012-04-24 15:03:51.187,Women,Not VIP,No,No,215
1544072,,Yes,2012-03-15 18:23:32.587,N/D,Not VIP,No,No,216
3818006,,No,,N/D,Not VIP,No,No,29
1002284,1981-01-29,Yes,2011-12-28 05:48:47.173,Men,Not VIP,Yes,Yes,181
1574084,,No,2012-03-20 14:45:22.637,Women,Not VIP,No,No,216
1579323,,Yes,2012-03-20 14:45:22.637,Women,Not VIP,No,No,216
1585984,,Yes,2012-03-22 15:05:00.330,Women,Not VIP,No,No,216
3466893,,Yes,2012-08-02 15:10:15.597,Women,Not VIP,Yes,Yes,216
1000538,,Yes,2011-12-29 19:30:14.583,N/D,Not VIP,No,No,177
1574664,,Yes,2012-03-20 14:45:22.637,N/D,Not VIP,No,No,216
1776062,,Yes,2012-04-17 15:38:41.460,Men,Not VIP,No,No,215
1575695,,Yes,2012-03-20 14:45:22.637,Men,Not VIP,Yes,Yes,216
1579737,,Yes,2012-03-20 14:45:22.637,Women,Not VIP,No,No,216
1586859,,Yes,2012-03-22 15:05:00.330,N/D,Not VIP,No,No,216
1811170,,Yes,2012-04-24 15:03:51.187,Men,Not VIP,No,No,103
1812169,,Yes,2012-04-24 15:03:51.187,N/D,Not VIP,No,No,215
1574415,,Yes,2012-03-20 14:45:22.637,Men,Not VIP,Yes,No,216
1724241,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,Yes,No,146
1726150,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,197
1574570,,Yes,2012-03-20 14:45:22.637,N/D,Not VIP,No,No,216
1055323,,Yes,2012-01-06 16:48:56.503,Women,Not VIP,No,No,101
599276,,Yes,2011-09-13 16:47:27.220,Women,Not VIP,No,No,216
1555471,,Yes,2012-03-20 14:45:22.637,N/D,Not VIP,No,No,216
1045699,1991-12-18,Yes,2012-01-04 16:49:50.980,Women,Not VIP,Yes,No,76
1548311,,Yes,2012-03-15 18:23:32.587,Men,Not VIP,No,No,37
1559225,,Yes,2012-03-20 14:45:22.637,Women,Not VIP,No,No,216
2466031,,Yes,2012-07-11 15:22:58.943,N/D,Not VIP,No,No,216
1543117,,Yes,2012-03-15 18:23:32.587,Men,Not VIP,No,No,216
1042302,,Yes,2012-01-04 16:49:50.980,Men,Not VIP,No,No,55
2393570,1965-10-19,Yes,2012-07-01 16:11:39.367,Women,Not VIP,No,No,216
1672307,,Yes,2012-04-03 16:06:52.140,Women,Not VIP,Yes,Yes,21
1756707,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,No,No,215
1759198,,Yes,2012-04-16 18:11:48.463,Women,Not VIP,Yes,Yes,101
2398701,,Yes,2012-07-03 15:23:23.887,N/D,Not VIP,No,No,216
1822985,,Yes,2012-04-24 15:03:51.187,N/D,Not VIP,No,No,149
1557598,1987-11-06,Yes,2012-03-16 09:18:54.677,Women,Not VIP,No,No,216
2464103,,Yes,2012-07-11 15:22:58.943,N/D,Not VIP,Yes,No,70
1547241,,Yes,2012-03-15 18:23:32.587,Women,Not VIP,No,No,216
1557387,,Yes,2012-03-20 14:45:22.637,Women,Not VIP,No,No,216
1732897,,Yes,2012-04-13 17:47:38.020,Women,Not VIP,No,No,13
2431384,,Yes,2012-03-23 22:31:22.757,N/D,Not VIP,Yes,No,29
2447119,,Yes,2012-07-11 15:22:58.943,Women,Not VIP,No,No,216
1593728,,Yes,2012-03-22 15:05:00.330,N/D,Not VIP,No,No,216
1764947,,Yes,2012-04-16 18:11:48.463,N/D,Not VIP,Yes,No,15
2444999,2001-01-01,Yes,2012-07-11 15:22:58.943,Women,Not VIP,No,No,216
2453062,,Yes,2012-07-11 15:22:58.943,N/D,Not VIP,No,No,70
2457004,,Yes,2012-07-11 15:22:58.943,Women,Not VIP,Yes,No,216
2452434,,Yes,2012-05-29 19:44:50.113,Women,Not VIP,No,No,37
1806373,,Yes,2012-04-20 23:38:52.923,N/D,Not VIP,No,No,215
